,ID,Position,League,Name,Team,App,Mins,Assists,Shots,shotsOnTarget,Goals,Tackles,Clearances,Interceptions,aerialsWon,Blocks,duelsWon,Passes,accuratePasses,longBalls,Crosses,bigChancesCreated,keyPasses,Saves,goalsPer90,assistsPer90,g+a,g+aPer90,shotsPer90,shotsOnTargetPer90,duelsWonPer90,passesPer90,accuratePassesPer90,longBallsPer90,crossesPer90,bigChancesCreatedPer90,keyPassesPer90,tacklesPer90,clearancesPer90,interceptionsPer90,aerialsWonPer90,blocksPer90,savesPer90,passAccuracy,scoreGoalScoring,scoreAssisting,scorePassing,scoreDefending,scoreDuels,scoreGoalkeeping,scoreRaw,scoreFinal,playerProfile
744,2885,Forward,Premiership,S. Murray,Dundee FC,35,2848,3,67.0,36,15,18,58,6,45,14,121,417,254,26,52,2,23,0.0,0.47,0.09,18,0.57,2.12,1.14,3.82,13.18,8.03,0.82,1.64,0.06,0.73,0.57,1.83,0.19,1.42,0.44,0.0,60.91,82.41,52.17,43.69,49.87,39.9,,61.65,68.06,Target Man
746,2887,Forward,Premiership,D. Maeda,Celtic,31,2288,7,53.0,28,16,40,8,10,17,6,95,670,558,15,55,8,36,0.0,0.63,0.28,23,0.9,2.08,1.1,3.74,26.35,21.95,0.59,2.16,0.31,1.42,1.57,0.31,0.39,0.67,0.24,0.0,83.28,85.76,84.95,74.92,77.45,32.46,,78.14,96.86,Creative Forward
747,2888,Forward,Premiership,J. Ayunga,St. Mirren,29,1052,4,23.0,11,3,11,13,1,37,10,72,212,138,13,5,1,11,0.0,0.26,0.34,7,0.6,1.97,0.94,6.16,18.14,11.81,1.11,0.43,0.09,0.94,0.94,1.11,0.09,3.17,0.86,0.0,65.09,63.3,73.4,42.07,55.88,72.36,,63.68,74.35,Target Man
748,2889,Forward,Premiership,T. Olusanya,Aberdeen,31,2046,2,57.0,17,8,14,3,2,26,14,91,185,127,3,9,2,15,0.0,0.35,0.09,10,0.44,2.51,0.75,4.0,8.14,5.59,0.13,0.4,0.09,0.66,0.62,0.13,0.09,1.14,0.62,0.0,68.65,65.03,52.09,39.23,42.74,40.99,,53.76,52.88,Target Man
749,2890,Forward,Premiership,E. Kabangu,Heart of Midlothian,13,905,1,25.0,16,6,4,4,1,15,3,35,151,103,0,17,1,8,0.0,0.6,0.1,7,0.7,2.49,1.59,3.48,15.02,10.24,0.0,1.69,0.1,0.8,0.4,0.4,0.1,1.49,0.3,0.0,68.21,92.25,55.99,47.02,36.96,36.75,,66.27,79.58,Target Man
751,2892,Forward,Premiership,Jota,Celtic,10,536,2,16.0,9,4,4,4,1,3,2,26,232,189,11,39,3,13,0.0,0.67,0.34,6,1.01,2.69,1.51,4.37,38.96,31.74,1.85,6.55,0.5,2.18,0.67,0.67,0.17,0.5,0.34,0.0,81.47,93.56,92.72,86.54,48.32,36.54,,84.29,98.95,Creative Forward
754,2895,Forward,Premiership,K. Phillips,Ross County,13,652,1,9.0,3,2,2,8,3,17,4,27,80,45,1,6,1,5,0.0,0.28,0.14,3,0.41,1.24,0.41,3.73,11.04,6.21,0.14,0.83,0.14,0.69,0.28,1.1,0.41,2.35,0.55,0.0,56.25,52.46,60.47,31.66,47.02,45.97,,50.82,46.07,Target Man
755,2896,Forward,Premiership,Z. Robinson,Motherwell,13,581,0,10.0,3,1,7,3,1,8,3,33,73,56,4,1,0,2,0.0,0.15,0.0,1,0.15,1.55,0.46,5.11,11.31,8.67,0.62,0.15,0.0,0.31,1.08,0.46,0.15,1.24,0.46,0.0,76.71,45.18,25.31,50.12,60.1,52.88,,41.48,29.32,Target Man
757,2898,Forward,Premiership,T. Maswanhise,Motherwell,32,1486,3,35.0,13,5,13,3,18,14,9,95,217,159,9,41,1,10,0.0,0.3,0.18,8,0.48,2.12,0.79,5.75,13.14,9.63,0.55,2.48,0.06,0.61,0.79,0.18,1.09,0.85,0.55,0.0,73.27,62.72,60.05,62.02,67.84,54.66,,61.27,67.02,Target Man
758,2899,Forward,Premiership,Y. Hyun-Jun,Celtic,32,951,2,20.0,10,5,16,3,4,9,4,58,513,441,11,24,3,18,0.0,0.47,0.19,7,0.66,1.89,0.95,5.49,48.55,41.74,1.04,2.27,0.28,1.7,1.51,0.28,0.38,0.85,0.38,0.0,85.96,76.65,82.38,80.84,75.75,52.46,,76.53,95.29,Creative Forward
759,2900,Forward,Premiership,MTM. Thomson,Ross County,23,505,0,8.0,4,1,12,4,0,1,1,22,104,74,9,9,1,6,0.0,0.18,0.0,1,0.18,1.43,0.71,3.92,18.53,13.19,1.6,1.6,0.18,1.07,2.14,0.71,0.0,0.18,0.18,0.0,71.15,51.52,45.65,63.08,62.21,29.95,,49.87,43.98,Target Man
762,2903,Goalkeeper,Premiership,K. Schmeichel,Celtic,32,2790,0,0.0,0,0,0,17,0,6,0,9,1035,975,164,0,0,0,70.0,0.0,0.0,0,0.0,0.0,0.0,0.29,33.39,31.45,5.29,0.0,0.0,0.0,0.0,0.55,0.0,0.19,0.0,2.26,94.2,,,,,,50.78,35.55,42.61,All-round Goalkeeper
763,2904,Goalkeeper,Premiership,C. Gordon,Heart of Midlothian,33,2790,0,0.0,0,0,0,22,1,9,0,12,770,434,474,0,0,0,75.0,0.0,0.0,0,0.0,0.0,0.0,0.39,24.84,14.0,15.29,0.0,0.0,0.0,0.0,0.71,0.03,0.29,0.0,2.42,56.36,,,,,,58.39,40.87,55.65,All-round Goalkeeper
764,2905,Goalkeeper,Premiership,T. Carson,Ross County,31,1710,1,0.0,0,0,1,13,0,9,0,11,599,230,526,0,1,1,61.0,0.0,0.05,1,0.05,0.0,0.0,0.58,31.53,12.11,27.68,0.0,0.05,0.05,0.05,0.68,0.0,0.47,0.0,3.21,38.4,,,,,,85.65,59.96,93.91,Shot Stopper
765,2906,Goalkeeper,Premiership,J. Butland,Rangers,30,2520,1,0.0,0,0,2,23,0,7,0,14,775,601,278,0,0,2,61.0,0.0,0.04,1,0.04,0.0,0.0,0.5,27.68,21.46,9.93,0.0,0.0,0.07,0.07,0.82,0.0,0.25,0.0,2.18,77.55,,,,,,52.13,36.49,46.09,All-round Goalkeeper
767,2908,Goalkeeper,Premiership,R. Laidlaw,Ross County,25,1305,0,0.0,0,0,0,13,1,5,0,7,438,204,383,0,0,2,36.0,0.0,0.0,0,0.0,0.0,0.0,0.48,30.21,14.07,26.41,0.0,0.0,0.14,0.0,0.9,0.07,0.34,0.0,2.48,46.58,,,,,,62.91,44.04,63.48,Shot Stopper
768,2909,Goalkeeper,Premiership,L. Kelly,Rangers,35,630,0,0.0,0,0,0,5,0,5,0,6,212,135,124,0,0,1,12.0,0.0,0.0,0,0.0,0.0,0.0,0.86,30.29,19.29,17.71,0.0,0.0,0.14,0.0,0.71,0.0,0.71,0.0,1.71,63.68,,,,,,55.52,38.87,52.17,Sweeper Keeper
770,2911,Goalkeeper,Premiership,KOK. O'Hara,Dundee FC,35,1335,0,0.0,0,0,0,18,0,4,0,5,396,149,361,0,0,0,29.0,0.0,0.0,0,0.0,0.0,0.0,0.34,26.7,10.04,24.34,0.0,0.0,0.0,0.0,1.21,0.0,0.27,0.0,1.96,37.63,,,,,,48.22,33.75,40.0,Shot Stopper
772,2913,Goalkeeper,Premiership,D. Mitov,Aberdeen,23,1845,0,0.0,0,0,1,25,0,13,0,18,699,493,298,0,0,1,67.0,0.0,0.0,0,0.0,0.0,0.0,0.88,34.1,24.05,14.54,0.0,0.0,0.05,0.05,1.22,0.0,0.63,0.0,3.27,70.53,,,,,,88.17,61.72,95.65,Sweeper Keeper
773,2914,Goalkeeper,Premiership,J. Smith,Hibernian,35,1980,0,0.0,0,0,1,22,0,5,0,7,539,282,386,0,0,0,68.0,0.0,0.0,0,0.0,0.0,0.0,0.32,24.5,12.82,17.55,0.0,0.0,0.0,0.05,1.0,0.0,0.23,0.0,3.09,52.32,,,,,,74.3,52.01,79.13,Shot Stopper
774,2915,Goalkeeper,Premiership,R. Doohan,Celtic,35,1305,0,0.0,0,0,0,24,0,6,0,10,394,257,208,0,0,0,33.0,0.0,0.0,0,0.0,0.0,0.0,0.69,27.17,17.72,14.34,0.0,0.0,0.0,0.0,1.66,0.0,0.41,0.0,2.28,65.23,,,,,,60.52,42.37,60.87,All-round Goalkeeper
775,2916,Goalkeeper,Premiership,J. McCracken,Dundee FC,35,1440,1,0.0,0,0,0,20,0,2,0,13,514,207,417,0,1,2,58.0,0.0,0.06,1,0.06,0.0,0.0,0.81,32.12,12.94,26.06,0.0,0.06,0.12,0.0,1.25,0.0,0.12,0.0,3.63,40.27,,,,,,77.09,53.96,83.48,Shot Stopper
776,2917,Goalkeeper,Premiership,R. Sinclair,St. Johnstone,31,945,0,0.0,0,0,0,21,0,7,0,8,314,178,185,0,0,0,28.0,0.0,0.0,0,0.0,0.0,0.0,0.76,29.9,16.95,17.62,0.0,0.0,0.0,0.0,2.0,0.0,0.67,0.0,2.67,56.69,,,,,,71.09,49.76,73.91,Sweeper Keeper
780,2921,Midfielder,Premiership,A. Halliday,Motherwell,35,2393,2,22.0,9,3,33,33,16,34,6,125,861,662,95,83,4,19,0.0,0.11,0.08,5,0.19,0.83,0.34,4.7,32.38,24.9,3.57,3.12,0.15,0.71,1.24,1.24,0.6,1.28,0.23,0.0,76.89,64.72,54.66,52.18,41.56,54.97,,52.97,54.47,Defensive Midfielder
781,2922,Midfielder,Premiership,G. Shinnie,Aberdeen,34,2580,3,17.0,3,1,97,66,17,49,6,229,1469,1230,135,62,6,21,0.0,0.03,0.1,4,0.14,0.59,0.1,7.99,51.24,42.91,4.71,2.16,0.21,0.73,3.38,2.3,0.59,1.71,0.21,0.0,83.73,44.19,60.38,68.5,74.71,86.87,,66.82,93.66,Defensive Midfielder
782,2923,Midfielder,Premiership,J. Forrest,Celtic,20,804,5,33.0,9,1,10,4,3,1,17,28,469,415,6,41,5,25,0.0,0.11,0.56,6,0.67,3.69,1.01,3.13,52.5,46.46,0.67,4.59,0.56,2.8,1.12,0.45,0.34,0.11,1.9,0.0,88.49,79.5,97.55,70.36,26.3,15.43,,61.48,80.4,Attacking Midfielder
783,2924,Midfielder,Premiership,C. McGregor,Celtic,32,2661,2,36.0,10,8,32,41,22,12,14,89,2553,2402,65,9,5,29,0.0,0.27,0.07,10,0.34,1.22,0.34,3.01,86.35,81.24,2.2,0.3,0.17,0.98,1.08,1.39,0.74,0.41,0.47,0.0,94.09,76.37,59.26,59.35,44.18,19.53,,52.87,53.6,Attacking Midfielder
784,2925,Midfielder,Premiership,J. Holt,St. Johnstone,28,1926,0,9.0,1,0,43,41,16,14,2,107,1067,908,55,17,2,10,0.0,0.0,0.0,0,0.0,0.42,0.05,5.0,49.86,42.43,2.57,0.79,0.09,0.47,2.01,1.92,0.75,0.65,0.09,0.0,85.1,27.43,31.71,55.33,64.94,45.28,,45.66,25.94,Defensive Midfielder
785,2926,Midfielder,Premiership,J. Newell,Hibernian,17,1293,0,14.0,2,2,17,38,9,16,0,60,501,388,90,38,0,15,0.0,0.14,0.0,2,0.14,0.97,0.14,4.18,34.87,27.01,6.26,2.65,0.0,1.04,1.18,2.65,0.63,1.11,0.0,0.0,77.45,55.84,34.92,59.58,51.61,46.6,,49.31,36.31,Defensive Midfielder
786,2927,Midfielder,Premiership,C. Sibbald,Dundee United,13,890,1,7.0,4,1,31,21,10,6,3,43,256,187,42,6,0,7,0.0,0.1,0.1,2,0.2,0.71,0.4,4.35,25.89,18.91,4.25,0.61,0.0,0.71,3.13,2.12,1.01,0.61,0.3,0.0,73.05,65.62,46.29,37.31,81.51,36.61,,52.54,50.43,Defensive Midfielder
787,2928,Midfielder,Premiership,D. John,St. Mirren,21,1054,0,9.0,3,2,16,27,4,7,5,34,300,211,54,69,5,14,0.0,0.17,0.0,2,0.17,0.77,0.26,2.9,25.62,18.02,4.61,5.89,0.43,1.2,1.37,2.31,0.34,0.6,0.43,0.0,70.33,64.95,56.25,53.2,48.4,21.4,,49.99,38.62,Attacking Midfielder
788,2929,Midfielder,Premiership,LDL. Donnelly,St. Mirren,26,1197,1,23.0,5,0,40,29,11,26,11,91,410,313,90,10,2,10,0.0,0.0,0.08,1,0.08,1.73,0.38,6.84,30.83,23.53,6.77,0.75,0.15,0.75,3.01,2.18,0.83,1.95,0.83,0.0,76.34,42.99,56.02,48.47,77.59,85.21,,60.87,77.52,Defensive Midfielder
789,2930,Midfielder,Premiership,M. O'Hara,St. Mirren,30,2444,2,31.0,12,3,48,23,19,42,13,127,815,612,93,110,4,28,0.0,0.11,0.07,5,0.18,1.14,0.44,4.68,30.01,22.54,3.42,4.05,0.15,1.03,1.77,0.85,0.7,1.55,0.48,0.0,75.09,68.22,59.11,50.05,50.06,59.36,,56.44,65.42,Defensive Midfielder
791,2932,Midfielder,Premiership,S. Tanser,St. Mirren,31,1686,1,15.0,2,1,38,69,23,72,7,130,539,285,98,125,7,26,0.0,0.05,0.05,2,0.11,0.8,0.11,6.94,28.77,15.21,5.23,6.67,0.37,1.39,2.03,3.68,1.23,3.84,0.37,0.0,52.88,45.86,68.97,51.74,80.43,90.17,,66.67,93.08,Attacking Midfielder
792,2933,Midfielder,Premiership,N. Cadden,Hibernian,27,1657,6,38.0,17,5,19,57,8,14,11,67,527,408,80,207,11,45,0.0,0.27,0.33,11,0.6,2.06,0.92,3.64,28.62,22.16,4.35,11.24,0.6,2.44,1.03,3.1,0.43,0.76,0.6,0.0,77.42,89.53,95.44,63.57,47.23,33.67,,67.68,94.81,Attacking Midfielder
793,2934,Midfielder,Premiership,C. Cadden,Hibernian,32,2086,1,12.0,5,0,29,69,16,24,3,74,642,468,86,95,3,17,0.0,0.0,0.04,1,0.04,0.52,0.22,3.19,27.7,20.19,3.71,4.1,0.13,0.73,1.25,2.98,0.69,1.04,0.13,0.0,72.9,34.88,49.48,49.03,55.85,34.71,,46.24,28.24,Defensive Midfielder
795,2936,Midfielder,Premiership,C. Randall,Ross County,34,2988,0,31.0,10,1,91,105,44,47,9,185,910,568,252,46,0,15,0.0,0.03,0.0,1,0.03,0.93,0.3,5.57,27.41,17.11,7.59,1.39,0.0,0.45,2.74,3.16,1.33,1.42,0.27,0.0,62.42,53.66,24.23,42.46,88.01,69.65,,52.77,53.03,Defensive Midfielder
796,2937,Midfielder,Premiership,J. McGrath,Hibernian,23,1662,6,35.0,8,4,43,27,11,26,9,124,598,457,48,88,6,42,0.0,0.22,0.32,10,0.54,1.9,0.43,6.71,32.38,24.75,2.6,4.77,0.32,2.27,2.33,1.46,0.6,1.41,0.49,0.0,76.42,77.41,90.89,50.94,61.02,77.95,,70.96,98.27,Attacking Midfielder
797,2938,Midfielder,Premiership,N. Bajrami,Rangers,30,1331,1,47.0,17,2,15,8,10,6,20,52,648,536,42,38,4,27,0.0,0.14,0.07,3,0.2,3.18,1.15,3.52,43.82,36.24,2.84,2.57,0.27,1.83,1.01,0.54,0.68,0.41,1.35,0.0,82.72,82.43,74.39,60.61,32.26,23.73,,56.13,64.55,Attacking Midfielder
799,2940,Midfielder,Premiership,R. Docherty,Ross County,22,1143,0,18.0,4,0,26,47,11,31,7,85,398,284,81,6,0,7,0.0,0.0,0.0,0,0.0,1.42,0.31,6.69,31.34,22.36,6.38,0.47,0.0,0.55,2.05,3.7,0.87,2.44,0.55,0.0,71.36,39.49,25.29,39.03,75.5,85.9,,49.99,38.33,Defensive Midfielder
800,2941,Midfielder,Premiership,A. Forrest,Heart of Midlothian,35,940,1,25.0,10,2,17,7,9,4,13,37,305,244,29,44,4,14,0.0,0.19,0.1,3,0.29,2.39,0.96,3.54,29.2,23.36,2.78,4.21,0.38,1.34,1.63,0.67,0.86,0.38,1.24,0.0,80.0,85.35,74.71,55.89,49.68,23.8,,58.96,73.49,Attacking Midfielder
801,2942,Midfielder,Premiership,R. Strain,Dundee United,27,2063,4,13.0,3,0,46,107,16,28,5,113,809,592,135,135,9,31,0.0,0.0,0.17,4,0.17,0.57,0.13,4.93,35.29,25.83,5.89,5.89,0.39,1.35,2.01,4.67,0.7,1.22,0.22,0.0,73.18,30.22,79.78,59.57,71.04,57.63,,62.22,83.29,Attacking Midfielder
803,2944,Midfielder,Premiership,W. Ferry,Dundee United,32,2876,4,17.0,3,0,79,123,43,44,5,193,1084,746,272,208,6,56,0.0,0.0,0.13,4,0.13,0.53,0.09,6.04,33.92,23.34,8.51,6.51,0.19,1.75,2.47,3.85,1.35,1.38,0.16,0.0,68.82,28.92,77.69,58.95,87.29,73.44,,66.97,94.24,Defensive Midfielder
804,2945,Midfielder,Premiership,N. Raskin,Rangers,30,2368,7,37.0,14,3,84,43,20,57,11,191,1641,1425,147,23,7,33,0.0,0.11,0.27,10,0.38,1.41,0.53,7.26,62.37,54.16,5.59,0.87,0.27,1.25,3.19,1.63,0.76,2.17,0.42,0.0,86.84,70.94,79.96,71.98,72.97,87.88,,76.4,100.0,Defensive Midfielder
805,2946,Midfielder,Premiership,R. Hatate,Celtic,34,2161,4,68.0,19,9,30,31,7,16,17,88,1516,1245,110,44,11,37,0.0,0.37,0.17,13,0.54,2.83,0.79,3.66,63.14,51.85,4.58,1.83,0.46,1.54,1.25,1.29,0.29,0.67,0.71,0.0,82.12,90.73,83.55,62.17,37.22,30.11,,62.0,82.42,Attacking Midfielder
806,2947,Midfielder,Premiership,E. Bwomono,Aberdeen,30,1531,2,8.0,1,0,30,38,11,24,5,75,385,251,77,44,2,14,0.0,0.0,0.12,2,0.12,0.47,0.06,4.41,22.63,14.76,4.53,2.59,0.12,0.82,1.76,2.23,0.65,1.41,0.29,0.0,65.19,27.82,59.56,43.72,61.07,55.05,,50.46,40.06,Defensive Midfielder
807,2948,Midfielder,Premiership,A. Palaversa,Aberdeen,32,1640,1,19.0,6,2,48,48,16,33,6,104,1206,982,149,85,2,25,0.0,0.11,0.05,3,0.16,1.04,0.33,5.71,66.18,53.89,8.18,4.66,0.11,1.37,2.63,2.63,0.88,1.81,0.33,0.0,81.43,63.94,60.15,75.45,79.22,75.71,,70.69,97.98,Defensive Midfielder
808,2949,Midfielder,Premiership,B. Baningime,Heart of Midlothian,25,1928,2,4.0,0,0,77,20,27,23,2,135,751,651,31,1,2,9,0.0,0.0,0.09,2,0.09,0.19,0.0,6.3,35.06,30.39,1.45,0.05,0.09,0.42,3.59,0.93,1.26,1.07,0.09,0.0,86.68,20.62,47.83,48.46,76.02,68.93,,52.71,52.16,Defensive Midfielder
809,2950,Midfielder,Premiership,C. Slattery,Motherwell,13,785,1,23.0,7,5,13,4,4,10,6,66,304,248,17,19,1,9,0.0,0.57,0.11,6,0.69,2.64,0.8,7.57,34.85,28.43,1.95,2.18,0.11,1.03,1.49,0.46,0.46,1.15,0.69,0.0,81.58,92.86,61.74,51.05,34.83,76.7,,60.6,76.95,Attacking Midfielder
810,2951,Midfielder,Premiership,Y. Dhanda,Dundee FC,31,797,1,15.0,0,0,13,4,2,6,7,45,349,279,39,88,3,12,0.0,0.0,0.11,1,0.11,1.69,0.0,5.08,39.41,31.51,4.4,9.94,0.34,1.36,1.47,0.45,0.23,0.68,0.79,0.0,79.94,20.62,75.3,68.3,30.33,47.65,,52.21,47.55,Attacking Midfielder
811,2952,Midfielder,Premiership,T. Elie Youan,Hibernian,17,907,1,27.0,8,2,8,3,4,20,7,57,259,202,2,13,2,11,0.0,0.2,0.1,3,0.3,2.68,0.79,5.66,25.7,20.04,0.2,1.29,0.2,1.09,0.79,0.3,0.4,1.98,0.69,0.0,77.99,84.07,66.89,33.93,21.25,77.38,,53.67,57.06,Attacking Midfielder
812,2953,Midfielder,Premiership,L. McCowan,Celtic,35,1554,8,52.0,21,8,30,15,10,10,14,87,1015,851,56,73,10,46,0.0,0.46,0.46,16,0.93,3.01,1.22,5.04,58.78,49.29,3.24,4.23,0.58,2.66,1.74,0.87,0.58,0.58,0.81,0.0,83.84,97.02,97.1,69.34,46.79,44.76,,72.23,98.85,Attacking Midfielder
813,2954,Midfielder,Premiership,K. Trapanovski,Dundee United,29,1204,2,43.0,13,2,17,11,2,11,21,58,198,143,22,47,3,8,0.0,0.15,0.15,4,0.3,3.21,0.97,4.34,14.8,10.69,1.64,3.51,0.22,0.6,1.27,0.82,0.15,0.82,1.57,0.0,72.22,81.64,61.22,37.74,30.49,43.12,,49.55,36.89,Attacking Midfielder
814,2955,Midfielder,Premiership,M. Sylla,Livingston,34,2577,0,12.0,1,0,90,84,53,68,5,228,731,527,86,5,0,9,0.0,0.0,0.0,0,0.0,0.42,0.03,7.96,25.53,18.41,3.0,0.17,0.0,0.31,3.14,2.93,1.85,2.37,0.17,0.0,72.09,26.97,21.56,26.68,92.07,90.94,,48.16,32.56,Defensive Midfielder
815,2956,Midfielder,Premiership,C. Devlin,Heart of Midlothian,29,1865,1,12.0,5,0,94,33,41,19,5,172,1118,958,88,15,1,15,0.0,0.0,0.05,1,0.05,0.58,0.24,8.3,53.95,46.23,4.25,0.72,0.05,0.72,4.54,1.59,1.98,0.92,0.24,0.0,85.69,35.86,46.28,63.9,87.03,75.03,,61.58,80.69,Defensive Midfielder
816,2957,Midfielder,Premiership,N. Chilvers,Ross County,31,1997,5,46.0,14,3,51,15,9,21,15,132,652,458,89,132,5,33,0.0,0.14,0.23,8,0.36,2.07,0.63,5.95,29.38,20.64,4.01,5.95,0.23,1.49,2.3,0.68,0.41,0.95,0.68,0.0,70.25,75.23,81.61,51.1,49.52,64.06,,63.98,89.91,Attacking Midfielder
817,2958,Midfielder,Premiership,V. Ševelj,Dundee United,32,2631,3,24.0,7,2,89,133,38,59,12,188,939,684,144,29,3,16,0.0,0.07,0.1,5,0.17,0.82,0.24,6.43,32.12,23.4,4.93,0.99,0.1,0.55,3.04,4.55,1.3,2.02,0.41,0.0,72.84,54.96,51.07,41.66,90.85,83.27,,62.09,82.71,Defensive Midfielder
818,2959,Midfielder,Premiership,J. Campbell,Hibernian,33,1740,1,34.0,8,4,17,33,16,66,14,114,558,379,48,17,3,13,0.0,0.21,0.05,5,0.26,1.76,0.41,5.9,28.86,19.6,2.48,0.88,0.16,0.67,0.88,1.71,0.83,3.41,0.72,0.0,67.92,76.12,50.02,27.18,46.34,82.84,,52.41,49.28,Defensive Midfielder
820,2961,Midfielder,Premiership,R. Idowu,St. Mirren,31,1120,1,23.0,10,4,33,15,5,13,7,82,244,182,26,36,2,13,0.0,0.32,0.08,5,0.4,1.85,0.8,6.59,19.61,14.62,2.09,2.89,0.16,1.04,2.65,1.21,0.4,1.04,0.56,0.0,74.59,90.4,61.72,42.16,57.94,70.22,,61.65,81.27,Attacking Midfielder
821,2962,Midfielder,Premiership,P. Bernardo,Celtic,30,1201,3,25.0,6,2,46,9,7,13,12,77,782,692,37,72,5,30,0.0,0.15,0.22,5,0.37,1.87,0.45,5.77,58.6,51.86,2.77,5.4,0.37,2.25,3.45,0.67,0.52,0.97,0.9,0.0,88.49,71.53,89.61,79.16,58.18,63.54,,74.09,99.42,Attacking Midfielder
822,2963,Midfielder,Premiership,F. Robertson,Dundee FC,33,1527,4,13.0,3,0,29,37,2,17,4,63,524,376,95,109,3,24,0.0,0.0,0.24,4,0.24,0.77,0.18,3.71,30.88,22.16,5.6,6.42,0.18,1.41,1.71,2.18,0.12,1.0,0.24,0.0,71.76,33.13,79.17,57.56,51.4,39.55,,55.37,62.25,Attacking Midfielder
823,2964,Midfielder,Premiership,L. Cameron,Rangers,30,2490,5,48.0,17,7,35,36,22,16,18,113,1168,882,178,140,6,44,0.0,0.25,0.18,12,0.43,1.73,0.61,4.08,42.22,31.88,6.43,5.06,0.22,1.59,1.27,1.3,0.8,0.58,0.65,0.0,75.51,83.72,79.99,62.97,47.82,32.4,,62.72,85.3,Attacking Midfielder
824,2965,Midfielder,Premiership,J. Mulligan,Hibernian,33,2393,5,23.0,5,0,58,50,17,41,13,159,751,562,47,53,7,29,0.0,0.0,0.19,5,0.19,0.87,0.19,5.98,28.24,21.14,1.77,1.99,0.26,1.09,2.18,1.88,0.64,1.54,0.49,0.0,74.83,33.65,73.86,35.84,63.36,75.58,,56.48,65.99,Defensive Midfielder
829,2970,Midfielder,Premiership,C. Barron,Rangers,30,1761,0,8.0,1,0,53,28,15,10,3,84,1164,1046,80,16,0,21,0.0,0.0,0.0,0,0.0,0.41,0.05,4.29,59.49,53.46,4.09,0.82,0.0,1.07,2.71,1.43,0.77,0.51,0.15,0.0,89.86,27.43,35.48,71.36,68.07,33.23,,49.42,36.6,Defensive Midfielder
830,2971,Midfielder,Premiership,A. Engels,Celtic,32,1924,5,61.0,19,9,24,20,4,15,19,77,1213,1028,66,183,11,50,0.0,0.42,0.23,14,0.65,2.85,0.89,3.6,56.74,48.09,3.09,8.56,0.51,2.34,1.12,0.94,0.19,0.7,0.89,0.0,84.75,92.53,92.01,74.81,30.27,30.95,,66.28,92.22,Attacking Midfielder
831,2972,Midfielder,Premiership,M. Diomande,Rangers,34,2393,5,48.0,10,4,38,23,18,19,22,137,1237,1074,94,21,9,36,0.0,0.15,0.19,9,0.34,1.81,0.38,5.15,46.52,40.39,3.54,0.79,0.34,1.35,1.43,0.87,0.68,0.71,0.83,0.0,86.82,69.06,79.87,64.67,43.13,50.04,,62.63,84.44,Attacking Midfielder
832,2973,Midfielder,Premiership,T. Keskinen,Aberdeen,33,2225,2,51.0,11,5,33,15,4,8,27,98,404,296,26,57,8,23,0.0,0.2,0.08,7,0.28,2.06,0.44,3.96,16.34,11.97,1.05,2.31,0.32,0.93,1.33,0.61,0.16,0.32,1.09,0.0,73.27,76.22,63.89,33.78,29.45,26.62,,45.74,26.22,Attacking Midfielder
833,2974,Midfielder,Premiership,B. Spittal,Heart of Midlothian,33,2245,3,52.0,14,4,26,33,11,51,19,107,1236,931,156,176,10,51,0.0,0.16,0.12,7,0.28,2.08,0.56,4.29,49.55,37.32,6.25,7.06,0.4,2.04,1.04,1.32,0.44,2.04,0.76,0.0,75.32,75.73,84.16,63.83,36.57,60.47,,64.74,90.2,Attacking Midfielder
834,2975,Midfielder,Premiership,K. Fotheringham,St. Johnstone,31,671,0,8.0,2,0,14,23,8,15,3,43,139,89,13,12,0,2,0.0,0.0,0.0,0,0.0,1.07,0.27,5.77,18.64,11.94,1.74,1.61,0.0,0.27,1.88,3.08,1.07,2.01,0.4,0.0,64.03,37.54,21.0,25.65,74.83,78.78,,44.08,22.77,Defensive Midfielder
837,2978,Midfielder,Premiership,A. Denholm,Livingston,16,689,1,8.0,2,0,9,17,6,8,4,37,221,165,27,15,1,9,0.0,0.0,0.13,1,0.13,1.04,0.26,4.83,28.87,21.55,3.53,1.96,0.13,1.18,1.18,2.22,0.78,1.04,0.52,0.0,74.66,36.89,67.6,43.55,53.47,52.31,,51.86,46.11,Defensive Midfielder
839,2980,Midfielder,Premiership,R. Allan Molotnikov,Hibernian,23,477,0,7.0,1,0,8,1,0,4,2,30,96,79,3,6,0,2,0.0,0.0,0.0,0,0.0,1.32,0.19,5.66,18.11,14.91,0.57,1.13,0.0,0.38,1.51,0.19,0.0,0.75,0.38,0.0,82.29,33.65,23.02,43.75,24.84,57.67,,35.36,11.82,Defensive Midfielder
841,2982,Midfielder,Premiership,K. Andrews,Hibernian,14,470,0,3.0,0,0,11,3,2,4,2,21,187,152,14,0,0,1,0.0,0.0,0.0,0,0.0,0.57,0.0,4.02,35.81,29.11,2.68,0.0,0.0,0.19,2.11,0.57,0.38,0.77,0.38,0.0,81.28,20.62,20.8,37.77,44.65,38.02,,32.37,10.09,Defensive Midfielder
846,3339,Defender,Serie B,A. Caracciolo,Pisa,36,3032,0,25.0,4,2,71,210,49,91,5,173,1356,1162,166,3,2,6,0.0,0.06,0.0,2,0.06,0.74,0.12,5.14,40.25,34.49,4.93,0.09,0.06,0.18,2.11,6.23,1.45,2.7,0.15,0.0,85.69,68.58,39.52,58.27,81.28,71.55,,69.44,94.21,Centerback
